Date,Open,High,Low,Close,Volume,sentiment_polarity,sentiment_subjectivity
2023-03-21,274.88,275.0,269.5191,273.78,34545504.0,0.10338711388374688,0.36775572382474736
2023-03-22,273.4,281.04,272.18,272.29,34871230.0,0.11128365124458875,0.40656110021344394
2023-03-23,277.94,281.06,275.2,277.66,36610879.0,0.15074074074074073,0.54875
2023-03-24,277.24,280.63,275.28,280.57,28199962.0,0.15080608718766614,0.38278546745652003
2023-03-27,280.5,281.4589,275.52,276.38,26840212.0,0.154792586619384,0.4500222871415682
2023-03-28,275.79,276.14,272.0451,275.23,21878647.0,0.11033697063576449,0.29330245463195026
2023-03-29,278.96,281.1398,278.41,280.51,25087032.0,0.10810515873015872,0.3118734539270253
2023-03-30,284.23,284.46,281.48,284.05,25053410.0,0.02827386283667072,0.2720191979613162
2023-03-31,283.73,289.27,283.0,288.3,32765976.0,0.25227272727272726,0.47375541125541126
2023-04-03,286.52,288.27,283.95,287.23,24743342.0,0.1691562820720575,0.41875845544829504
2023-04-04,287.23,290.4499,285.67,287.18,25824299.0,0.10223764805796057,0.35405654386123137
2023-04-05,285.85,287.15,282.92,284.34,22064770.0,0.18701056310591513,0.4645381524123834
2023-04-06,283.21,292.08,282.03,291.6,29770334.0,0.13866954989454988,0.40811367243867247
2023-04-10,289.208,289.6,284.71,289.39,23095494.0,0.05622825005096472,0.2796003665463499
2023-04-11,285.75,285.98,281.64,282.83,27011589.0,0.12879362710802106,0.5204848630606206
2023-04-12,284.79,287.01,281.96,283.49,27392932.0,0.09669518507586689,0.36866753301412386
2023-04-13,283.59,289.9,283.17,289.84,24212878.0,0.09874344636844637,0.40926166426166427
2023-04-14,287.0,288.48,283.69,286.14,20982817.0,0.13912337662337662,0.3012806637806638
2023-04-17,289.93,291.6,286.16,288.8,23836223.0,0.11704423214993068,0.4063008034653255
2023-04-18,291.57,291.755,287.01,288.37,20129345.0,0.08122228465978466,0.44475579975579976
2023-04-19,285.99,289.05,284.54,288.45,17150271.0,0.13493460579824215,0.3903832699287245
2023-04-20,285.25,289.03,285.08,286.11,23244363.0,0.11204516758494032,0.3610522842056933
2023-04-21,285.01,286.27,283.0608,285.76,21676387.0,0.11645202020202021,0.4729419191919192
2023-04-24,282.09,284.95,278.72,281.77,26611014.0,0.1357680585286219,0.4053044686882715
2023-04-25,279.51,281.6,275.37,275.42,45759736.0,0.1180487935824193,0.3360525550364732
2023-04-26,296.7,299.57,292.73,295.37,64542982.0,0.10938791973629937,0.4468208028750183
2023-04-27,295.97,305.2,295.25,304.83,46462608.0,0.06988303170594837,0.37674609855165414
2023-04-28,304.01,308.93,303.31,307.26,36469613.0,0.052080856151222286,0.47930288532977317
2023-05-01,306.97,308.6,305.15,305.56,21267115.0,0.12246669996669997,0.4527858252858253
2023-05-02,307.76,309.18,303.91,305.41,26404431.0,0.12511857413419913,0.4984684117965368
2023-05-03,306.62,308.61,304.09,304.4,22360754.0,0.17146840428090426,0.5029348544973545
2023-05-04,306.24,307.7626,303.4,305.41,22519907.0,0.16658304988662131,0.3813246409674981
2023-05-05,305.72,311.97,304.27,310.65,28196052.0,0.31216329966329964,0.4381523569023569
2023-05-08,310.13,310.2,306.09,308.65,21308813.0,0.1709297213203463,0.42890480055658625
2023-05-09,308.0,310.04,306.31,307.0,21340829.0,0.13103199918989392,0.3357216273005747
2023-05-10,308.62,313.0,307.67,312.31,30078044.0,0.14920068027210884,0.4791454081632653
2023-05-11,310.1,311.12,306.2601,310.11,31680179.0,0.0818075443075443,0.3256837606837607
2023-05-12,310.55,310.65,306.6,308.97,19672946.0,0.21528228715728714,0.44059042809042803
2023-05-15,309.095,309.905,307.59,309.46,16336547.0,0.02744955630159712,0.3917252395186068
2023-05-16,309.83,313.71,309.83,311.74,25680347.0,0.16909872534872536,0.4987420978492407
2023-05-17,312.29,314.43,310.74,314.0,24315012.0,0.15092156862745099,0.42238057040998217
2023-05-18,314.53,319.04,313.72,318.52,27275991.0,0.09278710487043819,0.41441222357889024
2023-05-19,316.74,318.75,316.37,318.34,27543551.0,0.11582453494218202,0.3652858579329168
2023-05-22,318.6,322.59,318.01,321.18,24115664.0,0.08398391320613542,0.3050190796857464
2023-05-23,320.03,322.72,315.25,315.26,30797173.0,0.20193190640880856,0.3580431645649037
2023-05-24,314.73,316.5,312.61,313.85,23384887.0,0.0620539813721632,0.3729320805457169
2023-05-25,323.24,326.9,320.0,325.92,43205743.0,0.1558430579082753,0.4035980927285275
2023-05-26,324.02,333.4,323.88,332.89,36630633.0,0.07906460437710437,0.4300494528619529
2023-05-30,335.23,335.74,330.52,331.21,29503070.0,0.10449231775602096,0.4302586348341696
2023-05-31,332.29,335.94,327.33,328.39,45950553.0,0.1532442981401315,0.38990199615199617
2023-06-01,325.93,333.53,324.72,332.58,26773851.0,0.23992465226258552,0.430034832785956
2023-06-02,334.247,337.5,332.55,335.4,25853669.0,0.12131356987239339,0.43603236850295674
2023-06-05,335.22,338.5599,334.6601,335.94,21307053.0,0.05092455163883735,0.42295712224283655
2023-06-06,335.33,335.37,332.17,333.68,20396223.0,0.12349025974025975,0.36991021324354656
2023-06-07,331.65,334.49,322.5,323.38,40706629.0,0.09122600122312766,0.43768484240323324
2023-06-08,323.935,326.64,323.35,325.26,23260258.0,0.16351641414141413,0.33676767676767677
2023-06-09,324.99,329.99,324.41,326.79,22528950.0,0.1595946669071669,0.42862232443482445
2023-06-12,328.58,332.0999,325.16,331.85,24281753.0,0.1523639455782313,0.42199546485260775
2023-06-13,334.465,336.98,330.39,334.29,22801279.0,0.043427683217455944,0.4224450456950457
2023-06-14,334.34,339.04,332.81,337.34,26003791.0,0.06466354016354017,0.36202639490139493
2023-06-15,337.48,349.84,337.2,348.1,38852845.0,0.13398209105389036,0.32379246202343087
2023-06-16,351.32,351.47,341.95,342.33,46546285.0,0.19044343550374251,0.4093139387821405
2023-06-20,339.31,342.08,335.86,338.05,26333307.0,0.15704214015151516,0.2800206755050505
2023-06-21,336.37,337.73,332.07,333.56,25117799.0,0.05178571428571428,0.4212698412698413
2023-06-22,334.12,340.12,333.34,339.71,23556764.0,0.05287551440329219,0.3834130658436214
2023-06-23,334.36,337.96,333.45,335.02,23146901.0,0.08727272727272728,0.40071969696969695
2023-06-26,333.72,336.11,328.49,328.6,21520582.0,0.11937367523491925,0.4320764894329488
2023-06-27,331.86,336.15,329.3,334.57,24353972.0,0.15018006148440932,0.4071869314260618
2023-06-28,334.66,337.98,333.81,335.85,20259523.0,0.06902956280551435,0.4711992640193332
2023-06-29,334.71,336.11,332.62,335.05,16997042.0,0.14510571273964132,0.4312770562770563
2023-06-30,337.75,342.73,337.2,340.54,26832756.0,0.07363726017572171,0.36617357001972384
2023-07-03,339.19,340.9,336.571,337.99,12507092.0,0.10022246272246271,0.4013059163059163
2023-07-05,335.09,341.65,334.7276,338.15,18172378.0,0.050766369047619046,0.4121604437229437
2023-07-06,337.3,342.99,335.5,341.27,28195534.0,0.08971139971139971,0.5755934343434344
2023-07-07,339.32,341.79,337.0,337.22,21208974.0,0.2073871547555758,0.43792005265689476
2023-07-10,334.6,335.23,327.59,331.83,32739449.0,0.13184210601362673,0.3999742491634524
2023-07-11,331.06,332.86,327.0,332.47,26698218.0,0.1265742574433364,0.3762381018591545
2023-07-12,336.6,341.652,335.67,337.2,29995262.0,0.119110347985348,0.35826053113553114
2023-07-13,339.56,343.74,339.02,342.66,20567159.0,0.05171245601620602,0.4754841869241869
2023-07-14,347.59,351.43,344.31,345.24,28349069.0,0.09016672893905037,0.34017594900965437
2023-07-17,345.678,346.99,342.2,345.73,20363927.0,0.07640649082599547,0.33560229674006764
