Open,High,Low,Close,Volume,sentiment_polarity,sentiment_subjectivity,SMA_10,SMA_20,EMA_10,EMA_20,RSI,MACD,MACD_Signal
170.09,170.35,167.54,168.54,48425696.0,0.1766928597382369,0.4513870118863935,166.838,165.3915,167.0830452224272,165.58239782231644,71.33463100683343,1.8497684677418818,1.5591571732351563
169.5,170.92,167.16,167.45,65126998.0,0.1776458784271284,0.455021194083694,166.82,165.4825,167.14976427289494,165.76026469638154,56.1323305741318,1.7694662141284425,1.6012189814138136
164.89,167.04,164.31,165.79,81225673.0,0.1319989995858051,0.4594961352947464,166.73399999999998,165.584,166.90253440509585,165.7630966300595,51.73440644248259,1.5539648335010838,1.5917681518312676
170.975,174.3,170.76,173.57,113402971.0,0.137972835833297,0.4291646363469333,167.589,166.0295,168.1148008768966,166.5066112367205,67.03427538889477,1.988042500149163,1.6710230214948467
172.48,173.85,172.11,173.5,55962634.0,0.0810016878376253,0.3490149029211529,168.406,166.603,169.0939279901881,167.17264826179473,65.07932599268278,2.2998920395440905,1.7967968251046955
173.05,173.54,171.6,171.77,45326874.0,0.1091248463470685,0.417814253647587,169.206,167.1515,169.58048653742662,167.61049128448096,58.66830731338769,2.38000330785016,1.9134381216537886
173.02,174.03,171.9,173.555,53724501.0,0.0815309042426811,0.3260351901312645,170.1855,167.82425,170.3031253488036,168.17663497167325,63.986190163797346,2.5580391641258586,2.0423583301482027
173.85,174.59,172.17,173.75,49473076.0,0.0905602771411594,0.3398119854002207,170.71949999999998,168.23375000000001,170.9298298308393,168.7074316410377,68.77415213599437,2.683930058197973,2.1706726757581567
173.62,174.06,171.0,172.57,45533138.0,0.152600067230749,0.4746331004853732,171.0085,168.60174999999998,171.2280425888685,169.0752952942722,65.00825414114595,2.6578453734032053,2.2681072152871664
173.16,173.21,171.47,172.07,37264259.0,0.0778164800567398,0.4700908002531379,171.25650000000002,168.94375,171.38112575452877,169.36050526624626,67.99648950776867,2.5672337784967,2.327932527929073
171.99,173.1383,171.7991,172.07,42110293.0,0.1478594395661157,0.4649141311655516,171.6095,169.22375000000002,171.50637561734172,169.61855238374662,68.02598905146,2.4669855627894037,2.355743134901139
171.71,172.925,170.4201,172.69,57934404.0,0.1281302031302031,0.3261238761238761,172.1335,169.47674999999998,171.72158005055232,169.91107120434216,61.25126932083224,2.4097884073174214,2.3665521893843957
173.0,175.24,172.58,175.05,65496657.0,0.1379084532025708,0.392709001238413,173.0595,169.89675,172.32674731408827,170.40049299440483,63.35152228138678,2.525775953231772,2.398396942153871
176.39,176.39,174.94,175.16,55525641.0,0.2688223622782446,0.4628600076394193,173.2185,170.40375,172.8418841660722,170.8537793758901,63.83502763584763,2.596640543868574,2.4380456624968114
173.98,174.71,173.45,174.2,43570932.0,0.19235766412237,0.3630751075358918,173.2885,170.84725,173.08881431769544,171.17246705437674,64.12171169141897,2.5459886927279456,2.4596342685430383
173.13,173.3794,171.275,171.56,50745163.0,0.0489614898989898,0.3023002344877344,173.26749999999998,171.23675,172.81084807811445,171.2093749539599,59.51825691266347,2.2666917872163026,2.421045772277691
171.09,172.4183,170.52,171.84,43711588.0,0.1252039575650686,0.337422505478061,173.096,171.64074999999997,172.63433024572998,171.2694344821542,64.96779269920353,2.0443743622460318,2.345711490271359
172.41,173.895,171.69,172.99,55889523.0,0.2170680708180708,0.4162667887667887,173.02,171.86975,172.6989974737791,171.43329786480618,47.86445728259196,1.9386342217451613,2.2642960365661198
173.32,175.77,173.11,175.43,54834975.0,0.0874113343253968,0.5061134785353535,173.306,172.15725,173.19554338763743,171.81393616339608,56.05010754222537,2.0283405592815598,2.217104941109208
176.96,178.99,176.57,177.3,55963954.0,0.0311917827542827,0.441320513976764,173.829,172.54275,173.9418082262488,172.33641843354883,67.18452824217556,2.2246820994108703,2.2186203727695406
177.325,179.35,176.76,177.25,99625288.0,0.1776677368927369,0.4294152958152957,174.347,172.97825,174.5432976396581,172.80437858273464,62.870018796219874,2.349169834846549,2.2447302651849426
177.7,180.12,176.9306,180.09,68901712.0,0.1825996572871572,0.3891342742905243,175.087,173.61025,175.55178897790208,173.49824728914086,68.64700229070398,2.646484501243748,2.325081112396704
181.03,181.78,179.26,180.95,61996852.0,0.164500381774248,0.4112601982204606,175.677,174.36825,176.53328189101077,174.20793802350838,75.1198410265123,2.9178679635065805,2.443638482618679
182.63,184.951,178.035,179.58,121722517.0,0.0731348507328344,0.4392017204640085,176.119,174.66875,177.08723063809973,174.71956297365045,71.39595444197374,2.9879505283734034,2.552500891769624
179.965,180.12,177.43,179.21,64845314.0,0.1370958600442592,0.4224763074005877,176.62,174.95425,177.47318870389978,175.1472236428266,69.9218203735779,2.979292133002673,2.637859140016234
178.44,181.21,177.32,177.82,61944615.0,0.1342512332083482,0.3707597088493774,177.246,175.25675,177.5362453031907,175.4017737720812,63.72386879967023,2.827673251923045,2.6758219623975963
177.895,180.84,177.46,180.57,50210681.0,0.1771762740183793,0.4882581453634085,178.119,175.6075,178.08783706624695,175.89398579378778,64.46536150340347,2.8960325530495368,2.7198640805279846
181.5,182.23,180.63,180.96,48869360.0,0.0735066813973064,0.3766470884439634,178.916,175.968,178.6100485087475,176.37646333723654,64.9792918538179,2.9476983011908544,2.7654309246605586
181.27,183.89,180.97,183.79,54754995.0,0.1255275974025974,0.3706841138659321,179.752,176.529,179.55185787079338,177.08251444797594,72.58591539317875,3.180340146017329,2.8484127689319125
182.8,184.15,182.44,183.31,54867129.0,0.0702418839788911,0.401926013419741,180.353,177.091,180.23515643974002,177.67560831007347,80.80749180362429,3.288075606824208,2.9363453365103718
183.37,184.39,182.02,183.95,57462782.0,0.1149038461538461,0.2953525641025641,181.023,177.685,180.91058254160546,178.27316942339982,81.16309128753072,3.3860669153558263,3.0262896522794627
183.96,186.52,183.78,186.01,65433166.0,0.2935714285714286,0.5212380952380953,181.615,178.351,181.83774935222263,179.01001043069505,82.00584326048153,3.58858355975687,3.1387484337749445
186.73,186.99,184.27,184.92,101151225.0,0.2031049530391635,0.3780187526898053,182.012,178.84449999999998,182.39815856090942,179.57286658015266,74.98677989389579,3.6194033403017727,3.2348794150803104
184.41,186.1,184.41,185.01,49799092.0,0.2220833333333333,0.4418055555555555,182.555,179.33700000000002,182.87303882256225,180.09068881061432,72.39970868123638,3.6094826174773686,3.3098000555597222
184.9,185.41,182.5901,183.96,49515697.0,0.1156135531135531,0.4508241758241758,183.03,179.825,183.0706681275509,180.45919463817486,68.42389028366487,3.4768155825867098,3.34320316096512
183.74,187.045,183.67,187.0,51245327.0,0.2163627946127946,0.4546835016835017,183.94799999999998,180.597,183.78509210435982,181.08212848215823,68.76692217615918,3.575759465990501,3.3897144219701962
185.55,187.56,185.01,186.68,53112346.0,0.0366032170443935,0.3951205330617095,184.559,181.339,184.3114389944762,181.61525910290507,66.03240489906733,3.5870031414094967,3.4291721658580565
186.83,188.05,185.23,185.27,48088661.0,0.1111280611998315,0.3956479180043773,184.98999999999998,181.953,184.48572281366233,181.96332966453318,65.88492895650447,3.442456127661899,3.431828958218825
185.89,188.39,185.67,188.06,50731499.0,0.1591527222777222,0.3154624542124541,185.417,182.5845,185.13559139299645,182.54396493457762,71.76581383564225,3.512540876119914,3.447971341799043
187.93,189.9,187.6,189.25,51216801.0,0.0792317620650953,0.3274186307519641,186.01100000000002,183.182,185.8836656851789,183.18263494080833,78.39040747810718,3.622350398403313,3.4828471531198972
189.08,190.07,188.94,189.59,46347308.0,0.1312169263485053,0.5004280660859608,186.575,183.799,186.55754465151,183.79286018454087,75.45140765690151,3.694225660609362,3.5251228546177904
191.63,194.48,191.26,193.97,85068452.0,0.1296782592407592,0.4405582215403644,187.371,184.493,187.90526380578092,184.76211159553696,79.9630990565,4.057840459652766,3.6316663756247856
193.78,193.88,191.76,192.46,31458198.0,0.1621390762015762,0.4097258991008991,188.125,185.0685,188.73339765927528,185.49524382453345,71.26037284721836,4.17602481263944,3.7405380630277167
191.565,192.98,190.62,191.33,46896861.0,0.1835260770975056,0.3473497732426304,188.757,185.656,189.20550717577066,186.0509348888636,69.05888940948432,4.130886914692951,3.8186078333607636
189.84,192.02,189.2,191.81,45155523.0,0.1361228956228956,0.5580930735930736,189.542,186.286,189.67905132563052,186.5994172804004,68.82179293557954,4.086737428669977,3.8722337524226065
191.41,192.67,190.24,190.68,46757498.0,0.3069230769230769,0.4685042735042735,189.91000000000003,186.929,189.8610419936977,186.98804420607655,61.70421735042399,3.9154324190659793,3.880873485751281
189.26,189.99,187.035,188.61,59912163.0,0.174937757590381,0.3533757809083692,190.103,187.33100000000002,189.6335798130254,187.1425161864502,58.8150586043565,3.5714705748569884,3.818992903572423
189.16,189.3,186.6,188.08,46638119.0,0.1650445574162679,0.4093301310805423,190.38400000000001,187.687,189.35111075611167,187.23180035916923,57.18292931394437,3.2190050778287684,3.698995338423692
189.68,191.7,188.47,189.77,60750218.0,0.2271112611711351,0.4641482426303854,190.555,187.98600000000002,189.4272724368186,187.47353365829596,63.19850591644335,3.0409878926604677,3.5673938492710473
190.5,191.19,189.78,190.54,41337338.0,0.0784969706632653,0.4403608630952381,190.68400000000003,188.3475,189.6295865392152,187.7655780717916,58.966523529314635,2.928285107783182,3.4395721009734745
190.23,191.1799,189.63,190.69,41616242.0,0.179054834054834,0.371247795414462,190.794,188.6845,189.82238898663064,188.0440944459067,60.245230279344725,2.818580246608292,3.315373730100438
191.9,194.32,191.81,193.99,50520159.0,0.0826713352007469,0.2446619981325863,190.796,189.08350000000002,190.58013644360688,188.61037116534416,70.316822719687,2.963756435185161,3.2450502711173828
193.35,194.33,192.415,193.73,48153774.0,0.2071875618934442,0.457533174886116,190.923,189.524,191.1528389084056,189.09795486388282,64.97618015496448,3.0229827204212825,3.200636760978163
193.1,198.23,192.65,195.1,80492323.0,0.141135526180169,0.4377927875695733,191.3,190.0285,191.87050456142276,189.66957821017968,65.3060746057015,3.1442228844049396,3.1893539856635185
195.09,196.47,192.495,193.13,59581196.0,0.177811306340718,0.475506253006253,191.43200000000002,190.487,192.09950373207317,189.99914219016256,58.53419385348534,3.0462290198974813,3.1607289925103115
194.1,194.97,191.23,191.94,71451683.0,0.0440576662616136,0.3727093934330777,191.558,190.73399999999998,192.07050305351441,190.18398579109947,44.216488944111376,2.839809564572306,3.0965451069227106
193.41,194.91,192.25,192.75,45507451.0,0.1016286817757406,0.4399859943977591,191.97199999999998,191.0375,192.1940479528754,190.42836809670905,50.86049186665362,2.7103378025417726,3.0193036460465232
193.33,194.44,192.915,193.62,37283201.0,0.1683213083213083,0.3314021164021163,192.526,191.45499999999998,192.4533119614435,190.73233303987962,56.901700022676266,2.6474144812638087,2.9449258130899807
193.67,195.64,193.32,194.5,47471868.0,0.2119015666872809,0.535922902494331,192.999,191.777,192.82543705936286,191.09115846465298,57.91637370045721,2.638145047427628,2.8835696599575105
196.02,197.2,192.55,193.22,47439680.0,0.2045415503721424,0.5100152488228146,193.267,191.9755,192.89717577584233,191.29390527754316,57.40952136911904,2.4987100773574014,2.806597743437489
194.67,196.626,194.14,195.83,47691443.0,0.1993836608717561,0.3473963844797177,193.781,192.2875,193.430416543871,191.72591429872952,70.41849627494634,2.5691959546259113,2.7591173856751734
196.06,196.49,195.26,196.45,38824113.0,0.1279525492762894,0.3554922952517663,194.027,192.4115,193.97943171771263,192.17582722266005,73.55087058457008,2.6446000356240518,2.736213915664949
196.235,196.73,195.28,195.605,35281426.0,0.1296206020286902,0.5271541040658688,194.2145,192.56875,194.2749895872194,192.50241510621623,67.23775826714228,2.6061320075100696,2.710197534033973
195.04,195.18,191.8507,192.58,50388811.0,0.1314840117444284,0.3860709525813692,193.9625,192.63125000000002,193.9668096622704,192.50980414371946,55.31799924650737,2.304983187677067,2.629154664762592
191.57,192.37,190.69,191.17,62243282.0,0.1007559828661283,0.4000072023520999,193.7665,192.59924999999998,193.45829881458485,192.3822037490795,51.17413324667975,1.9302941329625583,2.489382558402585
185.52,187.38,181.92,181.99,115956841.0,0.1255786427072659,0.4707328063282601,192.7715,192.16475,191.3731535755694,191.392470058691,27.203632946395842,0.8824289860157251,2.167991843925213
182.13,183.13,177.35,178.85,97105069.0,0.1095037800584778,0.4128712328705123,191.38150000000002,191.67675,189.09621656182952,190.19794910072042,24.52053618878402,-0.1990884822305361,1.6945757786940634
179.69,180.27,177.58,179.8,67769003.0,0.0964954605579605,0.3722820466570467,189.99949999999998,191.26275,187.4059953687696,189.20766823398515,23.419029608533236,-0.9683789376117318,1.1619848354329045
180.87,180.93,177.01,178.19,60303492.0,0.0444009826152683,0.4027343159486016,188.36849999999998,190.68375,185.73035984717512,188.15836649741516,23.715681491219556,-1.6884967708863599,0.5918885141690517
179.48,180.75,177.6,177.97,54686851.0,0.1511184683436538,0.3164478069858403,186.8435,190.05525,184.31938532950693,187.1880458786137,24.553721539085572,-2.250999383612765,0.023310934612688405
177.32,178.62,176.55,177.79,51036672.0,0.1064745026798598,0.4631467738610595,185.0395,189.41025,183.1322243605057,186.2929938901743,22.110353857384283,-2.6804131185566575,-0.5174338760211808
177.97,179.69,177.305,179.46,43675627.0,0.0960858585858585,0.2857954545454546,183.3405,188.68375,182.4645472040501,185.64223256730057,24.366388807768217,-2.853082989312611,-0.984563698679467
178.88,179.48,177.05,177.45,43574863.0,0.1147297378547378,0.3831630040484207,181.525,187.86975,181.55281134876827,184.86201994184339,20.347816178454778,-3.116193765667731,-1.41088971207712
177.13,178.54,176.5,176.57,45712957.0,0.1703426035244217,0.4606726354453627,179.924,186.94324999999998,180.6468456489922,184.07230375690594,20.634910444841452,-3.357021937847179,-1.8001161572311317
177.14,177.5054,173.48,174.0,66054482.0,0.2110440102826466,0.4261413863913864,178.207,185.98675,179.43832825826632,183.11303673243873,11.444713520805763,-3.712462563482404,-2.1825854384813863
172.3,175.1,171.96,174.49,60171878.0,0.1186823893698893,0.4807691197691197,177.457,185.11425,178.5386322113088,182.29179513887314,11.036190400757206,-3.909546101362025,-2.527977571057514
175.07,176.13,173.735,175.84,46161959.0,0.2573702038207385,0.5216109850735519,177.156,184.26875,178.04797180925263,181.67733845898047,15.548188332765065,-3.911710740995801,-2.8047242050451717
177.06,177.68,176.25,177.23,42057245.0,0.2300084294651056,0.4096583837563951,176.899,183.44925,177.89924966211578,181.25378241526803,21.626606182163187,-3.7579455926633045,-2.9953684825687987
178.52,181.55,178.325,181.12,52722752.0,0.1887431248300813,0.4117562791475835,177.192,182.78025,178.48484063264019,181.24104123286156,32.9833910678133,-3.2843353414892817,-3.0531618543528953
180.674,181.104,176.01,176.38,54912798.0,0.0931478561429278,0.4183897431388471,177.033,181.93824999999998,178.1021423357965,180.77808492497,38.820225449057155,-3.2539645140282687,-3.09332238628797
177.38,179.15,175.82,178.61,51439994.0,0.1182690223735545,0.4230403010191021,177.115,181.07725,178.19448009292438,180.57160064640144,49.503693422179204,-3.015195751612623,-3.077697059352901
180.09,180.59,178.545,180.19,43803238.0,0.1657629382629382,0.432523924086424,177.18800000000002,180.26425,178.55730189421087,180.53525772769655,50.785944739894106,-2.667725117223,-2.995702670926921
179.695,184.9,179.5,184.12,52953948.0,0.1653810226273994,0.4695047504830113,177.855,179.69,179.56870154980888,180.8766617536302,60.92882959809751,-2.0515845903681793,-2.806879054815173
184.94,187.85,184.74,187.65,60803988.0,0.1841069007381507,0.4134478493728494,178.96300000000002,179.4435,181.03802854075272,181.5217415866178,65.90010109719395,-1.2638780853922924,-2.498278860930597
187.84,189.12,187.48,187.87,60794467.0,0.1833962391774891,0.5043558029272315,180.35,179.2785,182.28020516970676,182.12633762598753,66.53540250998572,-0.6147760876431789,-2.1215783062731135
189.485,189.92,188.28,189.46,45393903.0,0.1779817019400352,0.5793209876543209,181.847,179.652,183.58562241157824,182.82478166160777,66.44733782030494,0.027623210737374393,-1.691738002871016
188.28,189.98,187.61,189.7,45280027.0,0.1487752635371683,0.3682556874893184,183.233,180.1945,184.69732742765493,183.47956436050228,71.39360812048503,0.5497580090613496,-1.243438800484543
188.4,188.85,181.47,182.91,81753366.0,0.0859196359196359,0.4630980130980131,183.801,180.35,184.37235880444493,183.42532013569252,59.177740923903514,0.4109205090694559,-0.9125669385737432
175.18,178.21,173.54,177.56,112416703.0,0.1041870772217508,0.4189665691836438,183.445,180.3185,183.13374811272766,182.86671821800752,54.769540011426585,-0.12931879159734194,-0.755917309178463
178.35,180.239,177.79,178.18,65402066.0,0.1066291789841933,0.4463836730199788,183.625,180.329,182.23306663768628,182.42036410200683,54.926548225055406,-0.5016507930702119,-0.7050640059568128
180.07,180.3,177.34,179.36,58953052.0,0.1092395233133869,0.4103366711059399,183.7,180.4075,181.71069088537968,182.12890085419664,54.72100949318315,-0.6935160273515919,-0.7027544102357688
179.49,180.13,174.82,176.3,90316192.0,0.1304315318122136,0.374042066269339,183.31099999999998,180.2495,180.72692890621974,181.57376743951127,48.80614420318311,-1.0800370396535186,-0.7782109361193188
176.51,177.3,173.98,174.21,84267928.0,0.1171820341041364,0.4212349853719863,182.32,180.0875,179.54203274145252,180.8724562547959,40.69985007273484,-1.537282424908284,-0.9300252338771119
174.0,176.1,173.58,175.74,60345757.0,0.1497435895727152,0.3231223802652374,181.129,180.046,178.85075406118844,180.3836508971963,49.05713945786825,-1.7559529412770303,-1.0952107753570957
176.48,176.495,173.82,175.01,109259461.0,0.1617090548340548,0.5228657376574044,179.84300000000002,180.09650000000002,178.15243514097233,179.87187462127284,44.45127551424605,-1.9654987539160516,-1.269268371068887
176.48,179.38,176.17,177.97,67257573.0,0.0872748813761885,0.4174251158850832,178.69400000000002,180.27050000000003,178.11926511534097,179.69074370496114,46.71789905231855,-1.8711486213236412,-1.389644421119838
177.52,179.63,177.13,179.07,51826941.0,0.037790703610879,0.450685736777842,177.631,180.43200000000002,178.2921260034608,179.6316252568696,41.85219148335975,-1.6881546585082106,-1.4493464685975126
179.26,179.695,175.4,175.49,58436181.0,0.1605672799422799,0.3522691197691198,176.889,180.345,177.7826485482861,179.23718475621536,30.412357417106833,-1.8111291359775237,-1.521703002073515
174.55,176.3,173.86,173.93,62449116.0,0.0516537898829565,0.4108649991983324,176.526,179.9855,177.08216699405224,178.73173858895674,28.47435458181087,-2.0112814572314903,-1.6196186931051102
174.67,177.079,174.05,174.79,56688985.0,0.1476836930705978,0.450342167752882,176.187,179.906,176.66540935877,178.35633491381802,26.824632684206662,-2.0765713789292874,-1.7110092302699458
174.2,176.97,174.15,176.08,46172740.0,0.1118851344129122,0.362701443168457,175.85899999999998,179.7795,176.55897129353906,178.139541112502,29.174299436079792,-2.0011538374796487,-1.7690381517118865
174.82,175.2,171.66,171.96,64548945.0,0.0701317511853226,0.3327968331271903,175.425,179.368,175.72279469471377,177.55101338750183,31.76821695787426,-2.247921816828466,-1.8648148847352026
172.62,173.04,169.05,170.43,66920708.0,0.1616767107726929,0.540277761672851,175.047,178.6835,174.760468386584,176.8728216363112,36.398301809377166,-2.5376924921948785,-1.999390406227138
169.34,172.03,167.62,170.69,56294419.0,0.1565503694300686,0.4208158003233191,174.542,177.8355,174.0203832253869,176.28398148047202,35.51255330074483,-2.715060485804486,-2.142524422142608
172.02,173.07,170.341,171.21,51861083.0,0.1384334864740003,0.4456846617434853,174.162,177.0025,173.5094044571347,175.8007451489985,33.82292681536423,-2.7816016718427647,-2.2703398720826393
171.22,174.3,170.93,173.75,52156935.0,0.1808786493297363,0.454893572108246,173.74,176.217,173.55314910129204,175.6054360871891,44.83175404764665,-2.599414832734965,-2.3361548642131047
172.255,173.63,170.82,172.4,49594613.0,0.2839253041931613,0.5619086006586007,173.073,175.35200000000003,173.34348562832983,175.30015645983775,46.218109191244096,-2.5347452028614725,-2.3758729319427783
171.09,174.21,170.97,173.66,53006286.0,0.1338585762587863,0.4800067973317273,172.89000000000001,174.8895,173.4010336959062,175.14395108271034,45.60436861956208,-2.3546793081986266,-2.371634207193948
173.79,175.45,172.68,174.91,48527918.0,0.14652177887472,0.420736982976802,172.988,174.757,173.67539120574142,175.12167002721412,49.793188705349806,-2.08705298835514,-2.3147179634261863
173.8,177.99,173.18,177.49,57266675.0,0.0882736858795326,0.4501074880913591,173.25799999999998,174.72250000000003,174.36895644106116,175.34722526271753,48.991567820086175,-1.6477782022856218,-2.1813300111980736
176.81,179.05,175.8,178.99,42344772.0,0.0888143338143338,0.3383032708032708,173.54900000000004,174.704,175.20914617905004,175.69415619007776,49.83468191382041,-1.1651808262791974,-1.9781001742142985
178.1,179.72,177.95,178.39,43698019.0,0.1134601601259514,0.3272440577823981,174.192,174.8085,175.78748323740456,175.95090321959415,56.83313875287729,-0.8216623028977494,-1.746812599950989
178.2,179.85,177.6,179.8,47544848.0,0.2091448291437787,0.4452432899150336,175.129,175.088,176.51703173969463,176.31748386534707,63.92971547147522,-0.4306815532069095,-1.4835863906021731
180.07,182.34,179.04,180.71,56743119.0,0.080747009503906,0.2970652767411388,176.131,175.3365,177.2793896052047,176.735818735314,64.0151090808936,-0.046856959537961984,-1.196240504389331
181.42,181.93,178.14,178.85,51412082.0,0.1050213675213675,0.3424145299145299,176.89499999999998,175.5285,177.56495513153112,176.93716933195077,56.385394679782074,0.10601822877291056,-0.9357887577568826
176.75,179.075,176.51,178.72,52516984.0,0.1012191979316979,0.3901967472342472,177.392,175.566,177.77496328943454,177.10696272890783,69.09599054554413,0.21421368139513675,-0.7057882699264788
176.645,178.42,174.8,177.15,57549350.0,0.1460628421165611,0.3164373442214351,177.86700000000002,175.46999999999997,177.66133360044643,177.11106151663088,68.9401936210422,0.17129885161031666,-0.5303708456191197
175.58,177.575,175.11,175.84,54764375.0,0.2227435681602348,0.4240763557430224,178.08499999999998,175.4875,177.33018203672887,176.99000803885653,63.70405045999431,0.031222573555396593,-0.41805216178421645
176.04,177.84,175.19,175.46,59192863.0,0.1451886625479699,0.3544965007735571,178.14000000000001,175.56400000000002,176.9901489391418,176.84429298753685,61.394055789984904,-0.10919300125746645,-0.35628032967886647
175.31,175.42,172.64,172.88,64211828.0,0.1342645999007606,0.4071734102537674,177.679,175.4685,176.2428491320251,176.4667412744381,47.67251645718403,-0.4237728048714189,-0.369778824717377
170.91,174.01,169.93,173.0,55980109.0,0.2139304216311594,0.4598533689657821,177.08,175.3145,175.65324019892964,176.13657543877733,51.71817158909493,-0.6558364936872465,-0.4269903585113509
