Open,High,Low,Close,Volume,sentiment_polarity,sentiment_subjectivity,SMA_10,SMA_20,EMA_10,EMA_20,RSI,MACD,MACD_Signal,CloseTomorrow
307.94,310.8,306.395,310.34,49729248.0,0.1025321426461777,0.2895598086124402,310.34,310.34,310.34,310.34,0.0,0.0,0.0,306.12
310.27,315.25,305.95,306.12,75676164.0,0.0466554916985951,0.3856800766283525,308.23,308.23,309.57272727272726,309.93809523809523,0.0,-0.3366381766381892,-0.06732763532763784,309.75
309.92,314.15,307.01,309.75,74460981.0,0.1560978334936668,0.3893861732403399,308.7366666666667,308.7366666666667,309.60495867768594,309.9201814058957,46.242026435152646,-0.3069770537577483,-0.11525751901365994,310.89
309.32,310.99,306.95,310.89,57245803.0,0.0611661647531212,0.1868481397829224,309.275,309.275,309.8386025544703,310.0125450815247,53.05893668778539,-0.1892997973270667,-0.1300659746763413,308.76
311.6,312.7,307.89,308.76,50092407.0,0.0579954438565549,0.4821875367430923,309.17199999999997,309.17199999999997,309.64249299911205,309.89325507376043,42.89566802314104,-0.2648597839147442,-0.15702473652402188,307.12
308.17,308.2,304.774,307.12,48494217.0,0.1618834738756613,0.3587545469576719,308.83,308.83,309.1838579083644,309.62913554292606,37.38243049277807,-0.4518670693162221,-0.21599320308246195,312.72
310.88,313.35,310.05,312.72,53274266.0,0.0528935185185185,0.3334069865319866,309.38571428571424,309.38571428571424,309.8267928341163,309.92350358645695,56.48146302348719,-0.14650961976684584,-0.20209648641933875,315.68
315.24,316.32,312.8088,315.68,58344808.0,0.0231516780710329,0.4415868361029652,310.1725,310.1725,310.8910123188224,310.4717413401277,62.5234316292674,0.33052552868088014,-0.09557208339929499,320.93
315.91,321.17,315.6,320.93,62138097.0,0.0763730158730158,0.2793412698412699,311.36777777777775,311.36777777777775,312.7162828063092,311.4677659744013,69.92846972420945,1.1193077614683489,0.14740388557423378,320.15
318.77,320.42,317.4201,320.15,46936839.0,0.1819902518450498,0.3772802945277693,312.246,312.246,314.0678677506166,312.29464540541073,67.93416411672847,1.662321673065719,0.45038744307253087,319.07
320.6,321.63,317.8251,319.07,45690384.0,0.0837023268398268,0.3147891053391053,313.11899999999997,312.8663636363636,314.9773463414135,312.93991727156214,65.35347683662445,1.9826622400087786,0.7568424024597804,315.92
318.1,319.06,314.07,315.92,62795706.0,0.1494513588263588,0.5044630832130833,314.099,313.12083333333334,315.14873791570193,313.22373467427053,58.834685016417595,1.959764823909893,0.997426886749803,318.05
314.24,318.55,312.82,318.05,46916496.0,0.1969768142908875,0.4763247655810584,314.929,313.5,315.676240112847,313.68337899100663,61.43575386446029,2.089406280540061,1.2158227655078546,317.87
315.07,317.92,313.25,317.87,45076856.0,0.0814483365165626,0.3028402117339738,315.627,313.8121428571429,316.0751055468748,314.08210480138695,61.109448379379565,2.1528073502013854,1.4032196824465608,315.83
317.83,317.89,315.31,315.83,40081194.0,0.1685859314647193,0.4486901846750331,316.33399999999995,313.94666666666666,316.03054090198845,314.2485710107787,57.63983281498306,2.0152120930961246,1.5256181645764737,313.04
317.82,318.42,312.565,313.04,62703305.0,0.0881995980210266,0.351482683982684,316.92600000000004,313.89,315.486806192536,314.13346900975216,60.02896114766797,1.661880058690656,1.5528705433993102,319.17
314.83,319.65,313.63,319.17,54239292.0,0.2359307715311004,0.3576317213488266,317.571,314.2005882352941,316.1564777938931,314.613138627871,62.72970599416534,1.8551170111228998,1.6133198369440283,318.57
317.59,320.36,315.61,318.57,56257284.0,-0.0033329826038159,0.3340463664421998,317.86,314.4433333333333,316.59530001318524,314.98998256807374,60.53206671835069,1.9375093013633773,1.678157729827898,318.84
318.15,319.1999,316.04,318.84,42982423.0,0.0284451659451659,0.1925685425685425,317.651,314.67473684210523,317.0034272835152,315.35665089492386,64.56644786328698,2.001520248972099,1.7428302336567385,318.86
320.99,321.42,317.64,318.86,46743440.0,0.1022959973463069,0.6440364830142584,317.522,314.884,317.3409859592397,315.6903031906454,67.79863707759493,2.0304573703297137,1.8003556609913336,318.71
316.41,319.79,316.28,318.71,38947027.0,0.1634484858941381,0.4563262542610369,317.486,315.3025,317.58989760301426,315.9778933629649,60.879010086954445,2.018023976859695,1.843889324165006,316.28
315.69,319.27,314.97,316.28,62433942.0,-0.1303221844293273,0.291677059712774,317.52200000000005,315.8105,317.3517344024662,316.0066654236349,51.11108460906717,1.7914391360856143,1.8333992865491278,316.61
315.91,317.4,314.1,316.61,57992285.0,0.4320701058201058,0.5175628306878307,317.378,316.1535,317.21687360201776,316.0641258594792,40.21736580420652,1.61982492595115,1.7906844144295322,315.95
316.38,317.7391,313.74,315.95,44042663.0,0.0070545964452214,0.3376542103729604,317.18600000000004,316.40649999999994,316.9865329471054,316.053256730005,40.437132690352634,1.4142602322452262,1.7153995779926712,309.99
314.29,314.97,309.89,309.99,56984444.0,0.0824895572263993,0.4557231620718462,316.602,316.468,315.7144360476317,315.47580370809976,33.08493058163093,0.7616467516237435,1.5246490127188856,311.87
313.44,314.935,311.34,311.87,55399746.0,-0.0064976484420928,0.3615126396237508,316.485,316.70550000000003,315.015447675335,315.1323938311379,42.08054012015794,0.39163166849732534,1.2980455438745737,320.35
315.7,320.86,315.05,320.35,65399942.0,0.0838569624819624,0.2920162337662337,316.603,317.087,315.9853662798195,315.62930870436287,53.6027333822598,0.7737380088569239,1.193184036871044,322.56
320.11,322.65,318.96,322.56,58050135.0,0.0907830935404464,0.4376729479670656,317.002,317.431,317.1807542289432,316.28937454204265,56.90719302796162,1.2405878423710988,1.202664797971055,322.19
