Open,High,Low,Close,Volume,sentiment_polarity,sentiment_subjectivity,SMA_10,SMA_20,EMA_10,EMA_20,RSI,MACD,MACD_Signal,CloseTomorrow
231.46,233.245,229.74,232.87,79840237.0,0.12531134298385288,0.5223528607099548,232.87,232.87,232.87,232.87,99.9999543379204,0.0,0.0,235.06
233.33,235.57,233.33,235.06,44049660.0,0.12531134298385288,0.5223528607099548,233.965,233.965,233.26818181818183,233.07857142857142,99.9999543379204,0.17470085470085905,0.034940170940171815,234.93
234.465,235.69,233.8101,234.93,31604402.0,0.12531134298385288,0.5223528607099548,234.28666666666666,234.28666666666666,233.5703305785124,233.25489795918367,94.39647034787058,0.29921348041008855,0.08779483283415516,237.33
234.805,237.81,233.97,237.33,25317735.0,0.12531134298385288,0.5223528607099548,235.0475,235.0475,234.2539068369647,233.6430029154519,97.2457009031563,0.5848092586106475,0.18719771798945362,239.59
237.27,240.79,237.16,239.59,40549156.0,0.12531134298385288,0.5223528607099548,235.956,235.956,235.22410559388018,234.20938359017075,98.13747957737566,0.9821870420029768,0.34619558279215823,242.65
239.81,242.76,238.9,242.65,36257276.0,0.12531134298385288,0.5223528607099548,237.0716666666667,237.0716666666667,236.5742682131747,235.0132518196783,98.70513012692727,1.5264324615610292,0.5822429585459324,243.01
242.87,244.11,241.25,243.01,39533068.0,0.12531134298385288,0.5223528607099548,237.92000000000002,237.92000000000002,237.74440126532474,235.77484688447083,98.74994302887906,1.9641582750431326,0.8586260218453725,243.04
243.99,244.54,242.13,243.04,35946469.0,0.12531134298385288,0.5223528607099548,238.56,238.56,238.70723739890204,236.46676622880696,98.75352912035441,2.2871154420157893,1.1443239058794559,242.84
242.905,244.63,242.08,242.84,34194099.0,0.12531134298385288,0.5223528607099548,239.03555555555556,239.03555555555556,239.45864878091984,237.07374087368248,96.89550562897051,2.4981261518431666,1.415084355072198,246.75
241.83,247.24,241.75,246.75,40927114.0,0.12531134298385288,0.5223528607099548,239.80700000000002,239.80700000000002,240.78434900257076,237.9952893619032,97.73033840625556,2.9468880908607673,1.721445102229912,247.77
246.89,248.21,245.34,247.77,35651201.0,0.12531134298385288,0.5223528607099548,241.29700000000003,240.5309090909091,242.05446736573973,238.92621418457907,97.87911447357692,3.3462669537279623,2.0464094725295223,246.49
247.96,250.8,246.2601,246.49,39942729.0,0.12531134298385288,0.5223528607099548,242.44,241.0275,242.8609278446961,239.64657473842868,90.43937085314263,3.518928262769492,2.340913230577516,247.96
246.89,248.74,245.68,247.96,30928444.0,0.12531134298385288,0.5223528607099548,243.743,241.56076923076924,243.78803187293317,240.438329525245,91.20693094029656,3.731367427827422,2.6190040700274975,248.13
247.815,249.2902,246.24,248.13,31374086.0,0.12531134298385288,0.5223528607099548,244.823,242.03,244.57748062330896,241.17086957045976,91.28781457026038,3.86884691694317,2.868972639410632,251.04
247.99,251.38,247.65,251.04,47492968.0,0.12531134298385288,0.5223528607099548,245.968,242.63066666666666,245.75248414634365,242.1107867542255,92.47305775489447,4.164606095971834,3.1280993307228724,253.48
250.08,253.83,249.78,253.48,48667525.0,0.12531134298385288,0.5223528607099548,247.05100000000002,243.30875,247.1574870288266,243.19356896810876,92.56001405544383,4.5435102265957426,3.411181509897447,248.05
252.16,254.28,247.74,248.05,54566547.0,0.12531134298385288,0.5223528607099548,247.555,243.5876470588235,247.31976211449447,243.65608620924127,74.35036967686808,4.355432149715966,3.600031637861151,249.79
247.5,252.0,247.0949,249.79,52851291.0,0.12531134298385288,0.5223528607099548,248.23000000000002,243.9322222222222,247.76889627549545,244.24026847502782,73.70620122196286,4.2972463954686475,3.7394745893826506,254.49
248.04,255.0,245.69,254.49,139662529.0,0.12531134298385288,0.5223528607099548,249.39499999999998,244.48789473684212,248.99091513449628,245.21643338216802,75.94007440247076,4.577616572107132,3.9071029859275472,255.27
254.77,255.65,253.45,255.27,38465273.0,0.12531134298385288,0.5223528607099548,250.24699999999999,245.027,250.1325669282242,246.17391591719962,73.86531641019562,4.807335467512132,4.087149482244465,258.2
255.49,258.21,255.29,258.2,22420512.0,0.12531134298385288,0.5223528607099548,251.28999999999996,246.2935,251.59937294127434,247.3192572584187,76.18059060571296,5.166262403028753,4.302972066401323,259.02
258.19,260.1,257.63,259.02,26226173.0,0.12531134298385288,0.5223528607099548,252.54300000000003,247.4915,252.94857786104262,248.43361370999787,76.81204445071742,5.454011285236589,4.533179910168377,255.59
257.83,258.7,253.06,255.59,40542367.0,0.12531134298385288,0.5223528607099548,253.30599999999998,248.52450000000005,253.42883643176214,249.1151743090457,69.30060641209542,5.3436833577898994,4.695280599692682,252.2
252.23,253.5,250.75,252.2,33166048.0,0.12531134298385288,0.5223528607099548,253.71300000000002,249.26800000000003,253.20541162598718,249.40896723199373,58.382011155085934,4.925920071524928,4.741408494059131,250.42
252.44,253.28,249.43,250.42,34284191.0,0.12531134298385288,0.5223528607099548,253.65099999999998,249.8095,252.69897314853495,249.50525606704196,53.982544161237776,4.4004825102458085,4.673223297296467,243.85
248.93,249.1,241.8201,243.85,54125614.0,0.12531134298385288,0.5223528607099548,252.68800000000002,249.86949999999996,251.0900689397104,248.9666602511332,46.57674657483265,3.4145643923178,4.421491516300733,243.36
243.36,244.18,241.89,243.36,38846213.0,0.12531134298385288,0.5223528607099548,252.21899999999997,249.88700000000003,249.68460185976303,248.4326926081681,43.87970691016772,2.5641206886155885,4.050017350763705,245.0
